gamma_fit,theta_fit
646.2215113083333,1.26357908422
621.3843547016667,1.3726633393983332
599.916257185,1.6945234227833335
618.252558145,1.6901173930166666
595.6333548433333,1.8950841468833333
483.08715142833336,1.8044954862499998
460.65716763666666,1.6392755527333331
550.6120641433333,1.5403809626099998
575.865019565,1.4656266842466665
585.843022655,1.2579923383016667
548.5818083066667,1.1579001513816667
534.5903173766667,1.1579001513816667
532.058555795,1.54329652365
402.6508528383334,2.07699321105
401.1873710366666,1.9931560042999998
393.6973603283333,1.619164917266667
370.3599667116667,1.12810749867
269.0353672283333,1.1666337582016668
274.0756524783333,1.0105221247066667
893.4448227733334,1.4459149686133332
889.8366378016667,1.43098237823
892.6060206983335,1.0620671275966667
869.004072315,0.7897942522166668
809.5768859783334,0.9100394689783334
793.8021704349999,1.2520799553350002
777.288182165,2.3585794583433333
756.07296027,2.396157209766667
725.1197952050001,2.5918948719
678.1828138799999,2.225574694633333
634.1224470983334,1.4770816818899999
599.2658535366667,1.5699050475783334
666.5231282283333,1.6122327437466668
646.3792793766667,1.7692485806366667
585.86625643,1.8396982251266667
591.0560762066667,1.8271403750700002
586.012038195,1.5435552267500001
587.9324025933332,2.4015858692
578.8119906883334,1.5677321482499997
563.3912314466667,1.8435475169666666
637.8036972083333,1.2941739153283334
608.9072298883333,1.2941739153283334
583.86065383,1.2941739153283334
560.7483887933333,1.815837132
530.8562208816667,1.8577502989999999
507.669999455,1.5620168994499999
482.0201006033334,1.8401679543833334
455.23143019500003,1.5251569874333333
411.65909575,2.1852288732166665
409.2020306216667,1.8100249718666668
414.9847830933334,1.9384063154666669
403.23474440666666,1.8263007697166667
419.48100780666664,1.4744261813133333
415.5586074833333,1.5591439326166667
359.2950660866667,2.0252604687833333
353.96203775500004,1.9434376997666665
351.5262141766667,1.5573683278833335
324.35334379,1.178719316445
317.18110422333336,1.0914267822166666
908.2236627433333,0.7786671109283334
885.2371361133333,0.7786671109283334
823.0456027833335,1.0068717371633331
805.40305806,1.8745563654533333
779.0543840433332,2.313914990733333
753.3226852350001,2.4621112153166664
716.8023524166667,2.5615061341833334
670.0350752416667,2.4076727237
625.4884683866667,1.9735458511333333
